Project Code as Word,PQ # as Word,Country as Word,Managed By as Word,Fulfill Via as Word,Vendor INCO Term as Word,Shipment Mode as Word,PQ First Sent to Client Date as Word,PQ First Sent to Client Date Value,PO Sent to Vendor Date as Word,PO Sent to Vendor Date Value,Scheduled Delivery Date Value,Delivered to Client Date Value,Delivery Recorded Date Value,Product Group as Word,Sub Classification as Word,Vendor as Word,Item Description as Word,Molecule/Test Type as Word,Brand as Word,Dosage as Word,Dosage Form as Word,Unit of Measure (Per Pack) Value,Line Item Quantity Value,Line Item Value Value,Pack Price Value,Unit Price Value,Manufacturing Site as Word,First Line Designation as Word,Weight (Kilograms) as Word,Weight (Kilograms) Value,Freight Cost (USD) as Word,Freight Cost (USD) Value,Line Item Insurance (USD) Value,PO / SO # Type as Word,PO / SO # ID Value,ASN/DN # Type as Word,ASN/DN # ID Value,IsDefective
59,14,10,1,1,5,2,-1,1398816000,-1,1403654400,1403654400,1403654400,1403654400,2,3,46,22,6,2,8,3,60,13,324.4,24.95,0.42,2,2,1,-1.0,1,-1.0,0.33,1,238551,1,26882,1
105,679,31,1,1,1,1,-1,1279238400,-1,1290384000,1292630400,1292630400,1292630400,2,3,2,69,12,2,13,15,30,1000,13000.0,13.0,0.43,2,1,-1,68.0,-1,1001.12,28.03,1,92940,1,9058,1
51,24,2,1,1,1,1,-1,1250035200,-1,1250208000,1259798400,1259798400,1259798400,2,3,2,5,5,2,3,4,60,13020,18879.0,1.45,0.02,2,1,-1,861.0,-1,1872.53,37.0,1,51770,1,5448,0
63,45,6,1,1,4,1,-1,1247702400,-1,1251676800,1275350400,1275350400,1275350400,2,3,21,108,57,2,41,6,30,20700,226665.0,10.95,0.36,20,1,-1,1795.0,-1,21340.35,444.26,1,50280,1,6840,1
55,39,14,1,1,1,1,-1,1386720000,-1,1387238400,1398988800,1398988800,1399420800,2,3,25,54,34,2,26,6,60,33792,274053.12,8.11,0.14,32,1,-1,4610.0,-1,16835.52,281.73,1,219220,1,25452,1
51,535,2,1,1,1,1,-1,1301529600,-1,1302739200,1316995200,1316995200,1316995200,2,3,25,44,31,2,21,6,60,37075,177960.0,4.8,0.08,32,2,-1,5495.0,-1,23372.43,293.63,1,105530,1,11955,1
52,4,4,1,1,1,1,-1,1408406400,-1,1411084800,1426032000,1426032000,1427760000,1,1,14,3,3,3,-1,1,100,6322,505760.0,80.0,0.8,59,1,-1,2564.0,-1,37444.1,519.92,1,256510,1,29093,1
71,450,5,1,1,2,1,-1,1358208000,-1,1359936000,1370476800,1370476800,1370476800,2,2,6,42,8,25,19,5,300,237,7304.34,30.82,0.1,29,1,-1,244.0,-1,3269.9,9.04,1,175500,1,19443,1
55,215,14,1,1,1,1,-1,1415750400,-1,1416355200,1423526400,1423526400,1424217600,1,1,14,123,66,3,-1,1,100,18,1298.7,72.15,0.72,59,2,1,-1.0,2,-1.0,1.53,1,264780,1,30261,1
52,759,4,1,1,1,1,-1,1340064000,-1,1343692800,1350604800,1350604800,1350604800,1,1,14,3,3,3,-1,1,100,4004,320320.0,80.0,0.8,59,1,-1,1907.0,-1,34940.02,449.09,1,153800,1,16720,0
58,21,10,1,1,5,1,-1,1268870400,-1,1268956800,1292371200,1292371200,1292371200,2,3,2,22,6,2,8,3,60,75048,557606.64,7.43,0.12,2,1,-1,4023.0,-1,3315.23,1202.2,1,69050,1,8509,0
54,54,29,1,1,1,1,-1,1374105600,-1,1375747200,1392076800,1392076800,1392076800,1,1,7,10,9,6,-1,1,20,450,14400.0,32.0,1.6,8,2,-1,159.0,-1,2395.42,17.81,1,200921,1,22955,0
55,176,14,1,1,1,1,-1,1350518400,-1,1352160000,1363737600,1364774400,1364774400,1,1,14,3,3,3,-1,1,100,2863,229040.0,80.0,0.8,59,1,-1,1298.0,-1,13146.21,283.32,1,164000,1,18530,1
53,41,7,1,1,1,4,-1,1360195200,-1,1364256000,1378080000,1378080000,1378080000,2,3,25,114,61,2,43,6,30,48150,505575.0,10.5,0.35,32,2,-1,8351.0,-1,6806.86,625.4,1,180970,1,20026,1
54,67,29,1,1,1,1,-1,1419811200,-1,1424390400,1433289600,1433289600,1433462400,1,1,14,3,3,3,-1,1,100,200,17800.0,89.0,0.89,59,2,1,-1.0,2,-1.0,20.95,1,272160,1,31338,0
59,17,10,1,1,5,2,-1,1373500800,-1,1409270400,1409270400,1409270400,1409270400,2,2,22,45,8,2,22,3,60,3,19.32,6.44,0.11,7,2,1,-1.0,1,-1.0,0.02,1,199289,1,28034,1
63,423,6,1,1,1,1,-1,1313712000,-1,1314576000,1320364800,1320364800,1320364800,1,1,14,17,15,3,-1,1,100,2530,196581.0,77.7,0.78,14,1,-1,575.0,-1,26849.57,324.36,1,119640,1,12455,0
96,371,15,1,1,4,1,-1,1342051200,-1,1352160000,1362009600,1362009600,1362009600,1,1,14,3,3,3,-1,1,100,6152,547528.0,89.0,0.89,59,1,-1,1059.0,-1,91.67,767.63,1,153910,1,17659,1
51,163,2,1,1,1,1,-1,1373500800,-1,1374710400,1386892800,1386892800,1386892800,2,3,49,4,4,2,2,3,60,6493,11492.61,1.77,0.03,64,1,-1,301.0,-1,1457.92,14.22,1,199770,1,22687,0
59,14,10,1,1,5,2,-1,1398816000,-1,1412294400,1412294400,1412294400,1412294400,2,3,46,135,12,2,14,15,30,4,78.7,19.68,0.66,2,2,1,-1.0,1,-1.0,0.08,1,238554,1,28627,1
51,108,2,1,1,1,1,-1,1295222400,-1,1297728000,1308700800,1308700800,1308700800,2,3,21,58,24,2,8,3,60,336,5040.0,15.0,0.25,20,2,-1,2806.0,-1,18207.5,8.32,1,97850,1,11024,1
71,141,5,1,1,4,1,-1,1244678400,-1,1246233600,1249948800,1249948800,1249948800,2,3,10,32,23,19,13,10,30,7000,128380.0,18.34,0.61,11,2,-1,363.0,-1,777.0,251.62,1,47730,1,4489,0
51,23,2,1,1,1,1,-1,1422403200,-1,1424131200,1436486400,1436486400,1436486400,2,3,25,4,4,2,2,3,60,17600,31680.0,1.8,0.03,32,2,-1,2541.0,-1,5489.55,37.29,1,274390,1,32265,1
62,760,1,1,1,1,1,-1,1257292800,-1,1258070400,1264464000,1264464000,1264464000,1,1,19,26,21,17,-1,1,40,2400,264000.0,110.0,2.75,19,1,-1,2635.0,-1,19145.8,569.18,1,56980,1,5819,0
63,173,6,1,1,1,1,-1,1371772800,-1,1376265600,1386979200,1386979200,1386979200,1,1,29,63,36,30,-1,1,1,20481,501784.5,24.5,24.5,39,1,-1,13656.0,-1,139951.34,620.71,1,198221,1,23125,1
53,84,7,1,1,1,4,-1,1359504000,-1,1362960000,1375833600,1375833600,1375833600,2,3,2,12,11,2,6,6,60,52080,356748.0,6.85,0.11,2,2,-1,6385.0,-1,8768.76,441.3,1,177180,1,18919,1
93,761,33,1,1,1,1,-1,1352937600,-1,1354752000,1370995200,1370995200,1370995200,1,1,7,10,9,6,-1,1,20,185,5920.0,32.0,1.6,8,1,-1,64.0,-1,1592.72,7.32,1,167990,1,17893,1
58,77,10,1,1,5,4,-1,1283212800,-1,1285286400,1303776000,1306368000,1306368000,2,3,2,27,7,2,10,3,30,96721,438146.13,4.53,0.15,2,1,1,-1.0,1,-1.0,944.64,1,83770,1,10253,0
80,681,34,1,1,1,1,-1,1283126400,-1,1283385600,1297296000,1297296000,1297296000,1,1,14,3,3,3,-1,1,100,130,11570.0,89.0,0.89,14,1,-1,60.0,-1,2084.49,24.94,1,84000,1,9447,0
59,13,10,1,1,5,2,-1,1410393600,-1,1412812800,1440374400,1440374400,1440374400,2,2,46,48,4,2,1,5,240,17,91.92,5.41,0.02,2,2,1,-1.0,1,-1.0,0.09,1,259079,1,33851,0
53,88,7,1,1,1,4,-1,1395273600,-1,1398643200,1413763200,1413763200,1414108800,2,3,49,27,7,2,10,3,30,3260,9714.8,2.98,0.1,64,1,1,-1.0,2,-1.0,9.99,1,234000,1,26977,1
51,185,2,1,1,1,1,-1,1303344000,-1,1304294400,1314144000,1314144000,1314144000,2,3,21,54,34,2,26,6,60,42000,461580.0,10.99,0.18,20,1,-1,5941.0,-1,19632.73,761.61,1,107640,1,11611,1
68,502,31,1,1,1,1,-1,1393372800,-1,1395187200,1397174400,1397174400,1398297600,1,1,7,10,9,6,-1,1,20,500,16000.0,32.0,1.6,8,1,-1,146.0,-1,790.78,16.45,1,231370,1,25280,1
59,80,10,1,1,5,2,-1,1261008000,-1,1261526400,1262044800,1262044800,1262044800,2,2,22,36,2,22,1,2,240,60,927.34,15.46,0.06,71,2,1,-1.0,1,-1.0,2.0,1,60170,1,5933,0
51,74,2,1,1,1,1,-1,1343174400,-1,1344902400,1359676800,1359676800,1359676800,2,2,21,132,11,2,45,6,60,1966,4423.5,2.25,0.04,20,1,-1,91.0,-1,1143.04,6.2,1,156272,1,17807,1
59,14,10,1,1,5,2,-1,1398816000,-1,1412294400,1412294400,1412294400,1412294400,2,3,46,130,69,43,14,3,60,48,4062.91,84.64,1.41,27,2,1,-1.0,1,-1.0,4.18,1,238554,1,28629,1
60,367,3,1,1,1,1,-1,1370822400,-1,1373414400,1382572800,1382572800,1383264000,1,1,7,10,9,6,-1,1,20,6355,203360.0,32.0,1.6,8,1,-1,290.0,-1,15450.88,251.56,1,196550,1,21949,1
59,17,10,1,1,5,2,-1,1373500800,-1,1409270400,1409270400,1409270400,1409270400,2,3,22,22,6,2,8,3,60,7,189.78,27.11,0.45,20,2,1,-1.0,1,-1.0,0.23,1,199289,1,28036,1
94,663,12,1,1,1,1,-1,1262822400,-1,1262908800,1271721600,1271721600,1271721600,1,1,14,17,15,3,-1,1,100,500,35000.0,70.0,0.7,14,1,-1,115.0,-1,1498.16,75.46,1,62720,1,6401,0
59,17,10,1,1,5,2,-1,1373500800,-1,1409270400,1409270400,1409270400,1409270400,2,3,22,9,8,5,5,3,120,122,3142.69,25.76,0.21,7,2,1,-1.0,1,-1.0,3.89,1,199289,1,28036,1
67,762,17,1,1,2,1,-1,1253577600,-1,1257206400,1261180800,1261180800,1261180800,2,3,6,9,8,5,5,3,120,110,3977.6,36.16,0.3,7,1,-1,33.0,-1,995.22,7.8,1,55240,1,5607,0
127,675,4,1,1,1,1,-1,1429747200,-1,1434412800,1438819200,1438819200,1439337600,1,1,14,3,3,3,-1,1,100,530,42400.0,80.0,0.8,59,1,1,-1.0,2,-1.0,49.9,1,291890,1,33362,1
59,299,10,1,1,5,2,-1,1381190400,-1,1385942400,1391644800,1391644800,1391644800,2,3,22,61,4,26,2,3,60,1281,14728.5,11.5,0.19,37,2,1,-1.0,1,-1.0,18.22,1,215370,1,24415,1
51,304,2,1,1,2,1,-1,1246838400,-1,1247529600,1252627200,1252627200,1252627200,2,3,6,9,8,5,5,3,120,760,62472.0,82.2,0.68,7,1,-1,188.0,-1,1088.79,122.45,1,48800,1,4828,0
60,121,3,1,1,1,1,-1,1311811200,-1,1313366400,1324252800,1324252800,1324252800,1,1,14,3,3,3,-1,1,100,2890,257210.0,89.0,0.89,59,1,-1,1377.0,-1,32575.03,424.4,1,118190,1,12877,0
53,461,7,1,1,2,1,-1,1255392000,-1,1257465600,1261353600,1261353600,1261353600,2,2,6,45,8,2,22,3,60,45,406.8,9.04,0.15,7,1,-1,13.0,-1,928.11,0.8,1,56140,1,5572,0
113,473,39,1,1,1,1,-1,1310428800,-1,1311120000,1314921600,1314921600,1314921600,1,1,7,10,9,6,-1,1,20,50,1600.0,32.0,1.6,8,1,-1,17.0,-1,515.11,2.64,1,115340,1,11741,0
59,14,10,1,1,5,2,-1,1398816000,-1,1412294400,1412294400,1412294400,1412294400,2,3,46,106,33,2,39,6,30,8,241.69,30.21,1.01,2,2,1,-1.0,1,-1.0,0.25,1,238554,1,28627,0
71,213,5,1,1,1,1,-1,1327449600,-1,1327622400,1331078400,1331078400,1331078400,1,1,14,3,3,3,-1,1,100,2072,165760.0,80.0,0.8,59,1,-1,989.0,-1,17512.52,232.4,1,135870,1,13850,0
58,136,10,1,1,5,4,-1,1290729600,-1,1292284800,1306800000,1307923200,1307923200,2,3,2,30,18,2,8,3,30,77473,515195.45,6.65,0.22,2,1,-1,7228.0,-1,8809.08,850.07,1,93540,1,10568,0
59,218,10,1,1,5,2,-1,1272585600,-1,1273017600,1273622400,1273622400,1273622400,2,2,22,20,6,13,1,5,200,100,698.98,6.99,0.03,17,2,1,-1.0,1,-1.0,1.51,1,72760,1,7111,0
70,386,28,1,1,1,1,-1,1430179200,-1,1433203200,1434499200,1434499200,1434499200,2,2,2,121,2,2,23,9,30,4416,5520.0,1.25,0.04,2,1,1,-1.0,2,-1.0,6.5,1,289310,1,32567,1
62,26,1,1,1,1,1,-1,1323302400,-1,1326758400,1334016000,1334016000,1334016000,1,1,13,16,14,10,-1,1,20,1593,46197.0,29.0,1.45,13,1,-1,624.0,-1,6311.89,64.77,1,131870,1,14307,0
65,272,33,1,1,1,1,-1,1395187200,-1,1399248000,1411948800,1411948800,1413244800,2,3,9,54,34,2,26,6,60,10000,81000.0,8.1,0.13,10,1,-1,1463.0,-1,12498.65,83.27,1,234300,1,27384,1
58,77,10,1,1,5,4,-1,1283212800,-1,1285286400,1294272000,1296086400,1296086400,2,3,2,30,18,2,8,3,30,58143,386650.95,6.65,0.22,2,1,-1,5427.0,-1,7905.96,833.62,1,83830,1,9194,0
66,407,23,1,1,1,1,-1,1301270400,-1,1308182400,1312848000,1312848000,1312848000,1,1,7,10,9,6,-1,1,20,1270,40640.0,32.0,1.6,8,1,-1,429.0,-1,4726.15,67.06,1,109440,1,11323,0
59,13,10,1,1,5,2,-1,1410393600,-1,1423699200,1423699200,1423699200,1423699200,2,3,46,58,24,2,8,3,60,50,2492.63,49.85,0.83,2,2,1,-1.0,1,-1.0,2.56,1,259073,1,30671,1
59,14,10,1,1,5,2,-1,1398816000,-1,1430179200,1430179200,1430179200,1430179200,2,3,46,12,11,2,6,6,60,7,218.34,31.19,0.52,2,2,1,-1.0,1,-1.0,0.22,1,238556,1,31854,1
59,14,10,1,1,5,2,-1,1398816000,-1,1407196800,1407196800,1407196800,1407196800,2,3,46,130,69,43,14,3,60,6,479.95,79.99,1.33,27,2,1,-1.0,1,-1.0,0.49,1,238552,1,27608,1
53,303,7,1,1,1,1,-1,1390262400,-1,1392768000,1415232000,1415232000,1416355200,1,1,14,3,3,3,-1,1,100,4000,400000.0,100.0,1.0,59,1,-1,1624.0,-1,14758.34,411.2,1,225413,1,28731,1
54,67,29,1,1,1,1,-1,1419811200,-1,1424390400,1435795200,1436227200,1436227200,1,1,14,3,3,3,-1,1,100,90,8010.0,89.0,0.89,59,2,1,-1.0,2,-1.0,9.43,1,272170,1,32109,1
59,111,10,2,1,5,2,-1,1363564800,1,-1,1365724800,1365724800,1365724800,2,2,22,42,8,25,19,5,300,2,49.99,25.0,0.08,29,2,1,-1.0,1,-1.0,0.06,1,183970,1,19157,0
58,12,10,1,1,5,4,-1,1299715200,-1,1300924800,1314921600,1314921600,1314921600,2,3,2,22,6,2,8,3,60,33207,242411.1,7.3,0.12,2,1,-1,1720.0,-1,3787.71,399.98,1,103460,1,11047,1
62,763,1,1,1,1,1,-1,1413936000,-1,1418169600,1428537600,1428537600,1428624000,1,1,13,16,14,10,-1,1,20,1230,38130.0,31.0,1.55,13,1,-1,357.0,-1,5640.23,44.88,1,263380,1,30907,1
71,203,5,1,1,2,1,-1,1365724800,-1,1367971200,1375315200,1375315200,1375315200,2,2,6,42,8,25,19,5,300,435,13406.7,30.82,0.1,29,1,-1,470.0,-1,4267.13,16.58,1,186900,1,19907,1
59,268,10,1,1,5,2,-1,1241654400,-1,1253577600,1256601600,1256601600,1256601600,2,3,22,27,7,2,10,3,30,1000,16453.48,16.45,0.55,2,2,1,-1.0,1,-1.0,32.25,1,50360,1,5454,0
51,318,2,1,1,1,1,-1,1268611200,-1,1269388800,1279756800,1279756800,1279756800,2,3,21,27,7,2,10,3,30,31579,135789.7,4.3,0.14,20,1,-1,2585.0,-1,11617.57,292.76,1,68600,1,7405,0
67,414,17,1,1,1,1,-1,1355356800,-1,1357862400,1362441600,1362441600,1362441600,2,2,2,49,7,2,23,4,30,196,439.04,2.24,0.07,2,1,-1,12.0,-1,917.35,0.54,1,171920,1,18279,0
74,320,9,1,1,1,1,-1,1326153600,-1,1327276800,1336435200,1336435200,1336435200,1,1,13,16,14,10,-1,1,20,340,9860.0,29.0,1.45,13,1,1,-1.0,2,-1.0,13.82,1,133550,1,14780,0
58,21,10,1,1,5,1,-1,1268870400,-1,1268956800,1276041600,1276041600,1276041600,2,2,2,127,2,2,1,2,240,10000,31500.0,3.15,0.01,2,1,-1,3869.0,-1,4088.43,67.91,1,68990,1,7050,0
63,156,6,1,1,4,1,-1,1246320000,-1,1267920000,1272499200,1272499200,1272499200,2,3,2,136,8,2,5,3,120,4240,158406.4,37.36,0.31,2,1,-1,1048.0,-1,14256.58,310.48,1,48931,1,6763,1
80,114,34,1,1,1,1,-1,1314576000,-1,1315958400,1325808000,1325808000,1325808000,1,1,14,3,3,3,-1,1,100,22,1958.0,89.0,0.89,59,1,-1,11.0,-1,978.41,3.23,1,120443,1,12835,0
51,428,2,1,1,1,1,-1,1309132800,-1,1310083200,1324512000,1324512000,1324512000,2,3,27,54,34,2,26,6,60,20970,222282.0,10.6,0.18,34,1,-1,2447.0,-1,2673.82,366.77,1,113620,1,13101,1
63,309,6,1,1,4,1,-1,1248739200,-1,1250553600,1262563200,1262563200,1262563200,2,3,25,4,4,2,2,3,60,10350,26806.5,2.59,0.04,32,1,-1,582.0,-1,2990.64,52.54,1,50810,1,5740,0
52,263,4,1,1,1,1,-1,1398816000,-1,1400630400,1405814400,1405814400,1406851200,2,3,2,8,2,2,4,3,60,34165,76871.25,2.25,0.04,2,1,-1,3503.0,-1,19461.76,79.02,1,239790,1,26472,1
56,385,30,1,1,1,1,-1,1359417600,-1,1360800000,1364947200,1364947200,1364947200,1,1,13,112,59,10,-1,1,30,514,14186.4,27.6,0.92,13,1,-1,55.0,-1,758.65,17.55,1,176890,1,18723,1
51,11,2,1,1,1,1,-1,1391644800,-1,1394409600,1406592000,1406592000,1407283200,2,3,25,114,61,2,43,6,30,7248,76104.0,10.5,0.35,32,2,-1,2922.0,-1,5616.02,78.23,1,226220,1,26923,0
59,17,10,1,1,5,2,-1,1373500800,-1,1409270400,1409270400,1409270400,1409270400,2,2,22,66,7,2,4,4,90,57,1483.72,26.03,0.29,2,2,1,-1.0,1,-1.0,1.84,1,199289,1,28034,1
67,258,17,1,1,1,4,-1,1373241600,-1,1377561600,1387324800,1387324800,1387497600,2,3,21,12,11,2,6,6,60,9888,64173.12,6.49,0.11,20,1,-1,858.0,-1,10833.06,79.38,1,198721,1,22001,1
58,216,10,1,1,5,4,-1,1299801600,-1,1301443200,1316736000,1316736000,1316736000,2,2,35,88,24,20,30,5,240,20000,185600.0,9.28,0.04,17,1,-1,7670.0,-1,7175.68,306.24,1,104230,1,11476,1
54,67,29,1,1,1,1,-1,1419811200,-1,1424390400,1431043200,1431043200,1431302400,1,1,7,10,9,6,-1,1,20,50,1600.0,32.0,1.6,8,2,-1,191.0,-1,2796.58,1.88,1,272140,1,31129,1
51,133,2,1,1,1,1,-1,1255996800,-1,1257724800,1278374400,1278374400,1278374400,2,3,2,12,11,2,6,6,60,14952,128736.72,8.61,0.14,2,2,-1,3802.0,-1,26084.14,252.32,1,56530,1,7262,0
53,110,7,1,1,1,4,-1,1399766400,-1,1401667200,1413763200,1413763200,1414108800,2,2,2,48,4,2,1,5,240,1650,2359.5,1.43,0.01,2,2,1,-1.0,2,-1.0,2.43,1,240190,1,26906,1
54,67,29,1,1,1,1,-1,1419811200,-1,1424390400,1433289600,1433289600,1433462400,1,4,14,85,44,3,-1,8,100,50,400.0,8.0,0.08,59,2,1,-1.0,2,-1.0,0.47,1,272160,1,31331,0
60,367,3,1,1,1,1,-1,1370822400,-1,1373414400,1383782400,1383782400,1384646400,1,1,14,3,3,3,-1,1,100,3036,270204.0,89.0,0.89,59,1,-1,1233.0,-1,20602.3,334.24,1,196561,1,22172,1
112,421,28,1,1,1,1,-1,1348099200,-1,1349654400,1355875200,1355875200,1355875200,2,3,21,114,61,2,43,6,30,26204,314185.96,11.99,0.4,20,1,-1,3176.0,-1,27939.91,440.49,1,161720,1,17261,1
65,199,33,1,1,2,1,-1,1366675200,-1,1369267200,1384905600,1384905600,1385424000,2,2,6,42,8,25,19,5,300,10,308.2,30.82,0.1,29,1,-1,38.0,-1,1573.41,0.38,1,189060,1,20772,1
59,183,10,1,1,5,2,-1,1248825600,-1,1249603200,1251072000,1251072000,1251072000,2,3,22,27,7,2,10,3,30,560,10506.86,18.76,0.63,10,2,1,-1.0,1,-1.0,20.59,1,51250,1,5056,0
51,24,2,1,1,1,1,-1,1250035200,-1,1250208000,1256601600,1256601600,1256601600,2,3,9,44,31,2,21,6,60,23040,146995.2,6.38,0.11,10,1,-1,9.0,-1,4620.03,288.11,1,51750,1,5059,0
59,13,10,1,1,5,2,-1,1410393600,-1,1431302400,1431388800,1431388800,1431388800,2,3,46,27,7,2,10,3,30,3,33.81,11.27,0.38,2,2,1,-1.0,1,-1.0,0.03,1,259075,1,32138,0
107,374,24,1,1,1,1,-1,1398816000,-1,1404777600,1419379200,1419379200,1420156800,2,2,2,48,4,2,1,5,240,11730,16773.9,1.43,0.01,2,1,-1,4673.0,-1,22212.75,17.24,1,245400,1,29127,0
71,764,5,1,1,1,1,-1,1393545600,-1,1394150400,1403568000,1403568000,1403568000,2,3,21,106,33,2,39,6,30,5000,28700.0,5.74,0.19,20,1,-1,449.0,-1,2865.22,29.5,1,231060,1,25337,0
71,243,5,1,1,1,1,-1,1293408000,-1,1296604800,1302739200,1302739200,1302739200,1,1,14,3,3,3,-1,1,100,30,2400.0,80.0,0.8,14,1,-1,14.0,-1,1489.33,3.96,1,97140,1,10066,0
62,197,1,1,1,1,1,-1,1376006400,-1,1379289600,1393804800,1393804800,1395792000,2,3,21,120,64,2,44,3,30,2100,42000.0,20.0,0.67,20,1,-1,293.0,-1,3169.34,51.95,1,206590,1,24449,0
63,765,6,1,1,1,1,-1,1327622400,-1,1327968000,1330128000,1330128000,1330128000,1,1,7,10,9,6,-1,1,20,1460,46720.0,32.0,1.6,8,1,-1,613.0,-1,5405.42,65.5,1,136330,1,13764,0
88,261,8,1,1,2,1,-1,1338249600,-1,1342569600,1352332800,1353542400,1353542400,2,2,6,42,8,25,19,5,300,1364,42038.48,30.82,0.1,29,1,-1,1309.0,-1,15578.89,58.94,1,148290,1,16913,1
99,766,29,1,1,1,1,-1,1402272000,-1,1403136000,1411948800,1411948800,1412294400,2,2,2,121,2,2,23,9,30,2538,3172.5,1.25,0.04,2,1,-1,165.0,-1,1960.89,3.26,1,244550,1,26903,1
67,550,17,1,1,2,1,-1,1268352000,-1,1268870400,1273622400,1273622400,1273622400,2,3,6,9,8,5,5,3,120,160,5785.6,36.16,0.3,7,1,-1,47.0,-1,1238.94,12.47,1,68320,1,6788,0
67,35,17,1,1,4,1,-1,1331769600,-1,1333497600,1337558400,1337558400,1337558400,2,3,5,130,69,43,14,3,60,168,9324.0,55.5,0.92,27,1,-1,35.0,-1,886.0,13.07,1,142230,1,14835,1
59,172,10,1,1,5,2,-1,1271635200,-1,1271808000,1275264000,1275264000,1275264000,2,3,22,9,8,5,5,3,120,300,12447.35,41.49,0.35,7,2,1,-1.0,1,-1.0,26.84,1,71370,1,7373,0
104,302,13,1,1,1,1,-1,1252454400,-1,1254268800,1277856000,1277856000,1277856000,1,4,15,97,52,11,-1,8,3,10,250.0,25.0,8.33,54,1,-1,6.0,-1,418.94,0.49,1,54180,1,7168,1
60,18,3,1,1,1,1,-1,1349395200,-1,1350345600,1357689600,1361404800,1361404800,1,1,14,3,3,3,-1,1,100,2744,244216.0,89.0,0.89,59,1,-1,1235.0,-1,88176.17,342.39,1,162440,1,18172,0
59,299,10,1,1,5,2,-1,1381190400,-1,1385942400,1391644800,1391644800,1391644800,2,3,22,12,11,2,6,6,60,259,7677.85,29.64,0.49,10,2,1,-1.0,1,-1.0,9.5,1,215370,1,24415,1
59,17,10,1,1,5,2,-1,1373500800,-1,1409270400,1409270400,1409270400,1409270400,2,3,22,30,18,2,8,3,30,472,9824.7,20.82,0.69,32,2,1,-1.0,1,-1.0,12.15,1,199289,1,28034,0
59,64,10,1,1,5,2,-1,1384387200,-1,1385942400,1389571200,1389571200,1389571200,2,2,22,49,7,2,23,4,30,28,78.79,2.81,0.09,2,2,1,-1.0,1,-1.0,0.08,1,215410,1,23875,1
59,111,10,2,1,5,2,-1,1363564800,1,-1,1366070400,1366070400,1366070400,2,3,22,22,6,2,8,3,60,13,328.17,25.24,0.42,2,2,1,-1.0,1,-1.0,0.41,1,183950,1,19166,1
65,199,33,1,1,2,1,-1,1366675200,-1,1369267200,1384905600,1384905600,1385078400,2,2,6,42,8,25,19,5,300,60,1849.2,30.82,0.1,29,1,-1,103.0,-1,1573.41,2.29,1,189060,1,20768,1
63,91,6,1,1,1,1,-1,1394582400,-1,1396483200,1398643200,1398643200,1398643200,1,1,29,63,36,30,-1,1,1,5994,146853.0,24.5,24.5,39,1,-1,3996.0,-1,53102.22,150.96,1,232310,1,25541,1
60,610,3,1,1,1,1,-1,1263513600,-1,1265328000,1273017600,1276819200,1276819200,1,1,14,3,3,3,-1,1,100,2334,186720.0,80.0,0.8,14,1,-1,1130.0,-1,21654.06,402.57,1,64780,1,6978,0
51,11,2,1,1,1,1,-1,1391644800,-1,1394409600,1407888000,1406678400,1406851200,2,3,25,114,61,2,43,6,30,22752,238896.0,10.5,0.35,32,1,-1,3138.0,-1,4964.6,245.59,1,226260,1,26929,1
62,674,1,1,1,4,1,-1,1256774400,-1,1257724800,1273190400,1273190400,1273190400,2,2,10,46,12,8,23,9,60,1888,17936.0,9.5,0.16,11,1,-1,368.0,-1,824.37,38.67,1,56640,1,6775,0
51,767,2,1,1,1,1,-1,1265760000,-1,1265760000,1269561600,1269561600,1269561600,2,3,2,69,12,2,13,15,30,252,3276.0,13.0,0.43,2,1,-1,17.0,-1,436.62,7.06,1,65030,1,6208,1
70,647,28,1,1,1,1,-1,1315872000,-1,1316563200,1319760000,1319760000,1319760000,1,1,15,18,16,11,-1,1,100,20,7000.0,350.0,3.5,15,1,-1,48.0,-1,1222.56,11.55,1,122250,1,12401,0
58,77,10,1,1,5,4,-1,1283212800,-1,1285286400,1293753600,1293753600,1293753600,2,2,2,49,7,2,23,4,30,22920,54778.8,2.39,0.08,2,1,-1,1291.0,-1,4429.37,118.1,1,83790,1,9182,0
70,336,28,1,1,1,1,-1,1340323200,-1,1342396800,1349308800,1349308800,1349308800,1,1,68,174,83,48,-1,1,100,30,3347.4,111.58,1.12,83,1,1,-1.0,2,-1.0,4.69,1,151610,1,16495,0
88,434,8,1,1,1,4,-1,1396915200,-1,1403222400,1414972800,1414972800,1414972800,2,2,21,141,34,2,47,16,60,204713,736966.8,3.6,0.06,20,1,-1,11430.0,-1,22059.25,757.6,1,239231,1,27940,0
51,318,2,1,1,1,1,-1,1268611200,-1,1269388800,1277942400,1277942400,1277942400,2,3,27,54,34,2,26,6,60,24349,267839.0,11.0,0.18,34,1,-1,2799.0,-1,11838.56,577.46,1,68490,1,7260,0
51,535,2,1,1,1,1,-1,1301529600,-1,1302739200,1318982400,1318982400,1318982400,2,3,25,8,2,2,4,3,60,7000,17010.0,2.43,0.04,32,1,-1,512.0,-1,6015.18,28.07,1,105500,1,12079,0
51,42,2,1,1,1,1,-1,1334102400,-1,1339372800,1349136000,1349136000,1349136000,2,3,21,54,34,2,26,6,60,2335,21832.25,9.35,0.16,20,2,-1,2951.0,-1,7211.04,30.61,1,145310,1,16124,1
